Project,Plot,Date,Names,N_distance,top_layer,soil_surface,E_distance,top_layer,soil_surface,notes
DISES,DN044,5/31/23,MQ,11,PG,HL,11,NP,HL,
DISES,DN044,5/31/23,MQ,11.5,NP,HL,11.5,NP,HL,
DISES,DN044,5/31/23,MQ,12,PG,R,12,PG,HL,
DISES,DN044,5/31/23,MQ,12.5,PG,R,12.5,PG,HL,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",0.5,NP,R,0.5,NP,R,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",1,NP,R,1,NP,HL,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",1.5,NP,R,1.5,NP,R,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",2,NP,S,2,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",2.5,NP,R,2.5,NP,HL,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",3,PG,HL,3,PG,R,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",3.5,SH,HL,3.5,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",4,SH,S,4,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",4.5,SH,S,4.5,NP,R,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",5,SH,S,5,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",5.5,SH,S,5.5,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",6,SH,S,6,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",6.5,NP,HL,6.5,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",7,T,HL,7,NP,WL,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",7.5,T,HL,7.5,T,WL,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",8,SH,HL,8,NP,S,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",8.5,SH,HL,8.5,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",9,SH,BR,9,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",9.5,SH,BR,9.5,NP,WL,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",10,NP,BR,10,NP,R,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",10.5,NP,S,10.5,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",11,NP,R,11,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",11.5,NP,BR,11.5,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",12,NP,BR,12,NP,BR,
DISES,DN070,5/18/23,"AG(MB,MA,LN,MQ,SG)",12.5,NP,BR,12.5,NP,BR,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",0.5,NP,S,0.5,SH,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",1,PG,HL,1,SH,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",1.5,PG,HL,1.5,SH,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",2,NP,HL,2,SH,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",2.5,NP,HL,2.5,PG,B-PG,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",3,NP,WL,3,PG,S,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",3.5,NP,B-PG,3.5,SH,R,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",4,NP,HL,4,SH,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",4.5,NP,BC,4.5,SH,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",5,SH,HL,5,SH,R,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",5.5,SH,WL,5.5,SH,S,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",6,PG,B-PG,6,NP,S,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",6.5,NG,HL,6.5,PG,HL,NG? SHOULD IT BE NP OR PG (ATTN=LAUARA) 
NOAA,NOAA090,6/26/23,"LN(MA,SG)",7,NP,HL,7,PG,B-PG,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",7.5,NP,S,7.5,NP,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",8,NP,HL,8,NP,R,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",8.5,NP,B-PG,8.5,PG,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",9,NP,HL,9,NP,R,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",9.5,PG,S,9.5,PG,B-PG,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",10,PG,HL,10,PG,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",10.5,NP,WL,10.5,NP,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",11,SH,WL,11,PG,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",11.5,SH,WL,11.5,PG,HL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",12,SH,WL,12,NP,WL,
NOAA,NOAA090,6/26/23,"LN(MA,SG)",12.5,NP,WL,12.5,NP,S,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",0.5,PG,S,0.5,NP,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",1,PG,HL,1,T,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",1.5,PG,HL,1.5,T,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",2,PG,HL,2,T,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",2.5,PG,S,2.5,NP,R,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",3,NP,S,3,T,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",3.5,PG,HL,3.5,T,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",4,NP,S,4,T,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",4.5,PG,R,4.5,T,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",5,NP,HL,5,T,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",5.5,PG,HL,5.5,NP,WL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",6,NP,WL,6,NP,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",6.5,PG,HL,6.5,NP,S,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",7,NP,HL,7,NP,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",7.5,NP,R,7.5,NP,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",8,PG,HL,8,NP,R,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",8.5,NP,HL,8.5,SH,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",9,NP,HL,9,SH,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",9.5,NP,S,9.5,SH,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",10,NP,R,10,NP,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",10.5,NP,HL,10.5,NP,WL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",11,NP,R,11,NP,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",11.5,PG,HL,11.5,NP,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",12,NP,R,12,NP,HL,
NOAA,NOAA091,6/27/23,"AG(MA,MQ)",12.5,NP,R,12.5,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",0.5,AF,HL,0.5,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",1,NP,HL,1,NP,WL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",1.5,NP,HL,1.5,AF,R,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",2,NP,HL,2,AG,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",2.5,NP,R,2.5,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",3,NP,HL,3,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",3.5,NP,HL,3.5,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",4,NP,HL,4,AG,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",4.5,NP,HL,4.5,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",5,NP,HL,5,AF,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",5.5,NP,HL,5.5,AF,R,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",6,NP,HL,6,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",6.5,NP,HL,6.5,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",7,NP,HL,7,NP,S,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",7.5,NP,HL,7.5,SH,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",8,NP,HL,8,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",8.5,NP,HL,8.5,AF,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",9,NP,HL,9,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",9.5,NP,HL,9.5,NP,R,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",10,NP,HL,10,NP,WL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",10.5,NP,R,10.5,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",11,PG,HL,11,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",11.5,PG,HL,11.5,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",12,NP,HL,12,NP,HL,
NOAA,NOAA099,6/14/23,"MB(AG,MQ)",12.5,NP,HL,12.5,NP,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",0.5,PG,HL,0.5,NP,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",1,PG,HL,1,PG,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",1.5,PG,HL,1.5,NP,WL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",2,NP,HL,2,NP,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",2.5,PG,HL,2.5,PG,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",3,NP,HL,3,PG,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",3.5,NP,HL,3.5,NP,WL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",4,PG,HL,4,SH,WL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",4.5,PG,HL,4.5,SH,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",5,PG,HL,5,SH,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",5.5,AG,HL,5.5,AG,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",6,NP,HL,6,AG,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",6.5,NP,HL,6.5,AG,WL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",7,AG,HL,7,AG,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",7.5,NP,HL,7.5,NP,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",8,NP,R,8,NP,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",8.5,NP,HL,8.5,NP,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",9,PG,S,9,NP,S,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",9.5,NP,WL,9.5,AG,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",10,PG,HL,10,AG,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",10.5,PG,HL,10.5,NP,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",11,PG,HL,11,PG,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",11.5,NP,HL,11.5,PG,HL,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",12,PG,WL,12,NP,R,
NOAA,NOAA095,06/01/23,"MB(MQ,LN,MA,SG,AG)",12.5,PG,HL,12.5,NP,R,
NOAA,NOAA094,6/4/23,MQ,0.5,PG,R,0.5,T,HL,
NOAA,NOAA094,6/4/23,MQ,1,PG,R,1,NP,HL,
NOAA,NOAA094,6/4/23,MQ,1.5,PG,HL,1.5,NP,HL,
NOAA,NOAA094,6/4/23,MQ,2,PG,R,2,PG,HL,
NOAA,NOAA094,6/4/23,MQ,2.5,PG,R,2.5,PG,HL,
NOAA,NOAA094,6/4/23,MQ,3,PG,HL,3,PG,HL,
NOAA,NOAA094,6/4/23,MQ,3.5,PG,R,3.5,PG,HL,
NOAA,NOAA094,6/4/23,MQ,4,PG,HL,4,PG,HL,
NOAA,NOAA094,6/4/23,MQ,4.5,PG,HL,4.5,PG,HL,
NOAA,NOAA094,6/4/23,MQ,5,PG,HL,5,SU,HL,
NOAA,NOAA094,6/4/23,MQ,5.5,PG,HL,5.5,SH,HL,
NOAA,NOAA094,6/4/23,MQ,6,PG,HL,6,NP,WL,
NOAA,NOAA094,6/4/23,MQ,6.5,PG,R,6.5,PG,HL,
NOAA,NOAA094,6/4/23,MQ,7,PG,R,7,PG,HL,
NOAA,NOAA094,6/4/23,MQ,7.5,PG,HL,7.5,PG,HL,
NOAA,NOAA094,6/4/23,MQ,8,PG,HL,8,PG,HL,
NOAA,NOAA094,6/4/23,MQ,8.5,PG,HL,8.5,PG,HL,
NOAA,NOAA094,6/4/23,MQ,9,PG,HL,9,PG,HL,
NOAA,NOAA094,6/4/23,MQ,9.5,SU,R,9.5,PG,HL,
NOAA,NOAA094,6/4/23,MQ,10,NP,WL,10,PG,HL,
NOAA,NOAA094,6/4/23,MQ,10.5,T,HL,10.5,PG,HL,
NOAA,NOAA094,6/4/23,MQ,11,NP,WL,11,PG,HL,
NOAA,NOAA094,6/4/23,MQ,11.5,NP,HL,11.5,PG,HL,
NOAA,NOAA094,6/4/23,MQ,12,PG,HL,12,PG,HL,
NOAA,NOAA094,6/4/23,MQ,12.5,PG,WL,12.5,PG,R,
NOAA,NOAA088,6/1/23,MQ,0.5,NP,HL,0.5,NP,HL,
NOAA,NOAA088,6/1/23,MQ,1,NP,HL,1,NP,HL,
NOAA,NOAA088,6/1/23,MQ,1.5,NP,R,1.5,PG,HL,
NOAA,NOAA088,6/1/23,MQ,2,PG,HL,2,NP,HL,
NOAA,NOAA088,6/1/23,MQ,2.5,NP,HL,2.5,NP,WL,
NOAA,NOAA088,6/1/23,MQ,3,NP,HL,3,NP,R,
NOAA,NOAA088,6/1/23,MQ,3.5,S,HL,3.5,PG,R,
NOAA,NOAA088,6/1/23,MQ,4,S,HL,4,PG,HL,
NOAA,NOAA088,6/1/23,MQ,4.5,T,HL,4.5,NP,R,
NOAA,NOAA088,6/1/23,MQ,5,NP,HL,5,PG,HL,
NOAA,NOAA088,6/1/23,MQ,5.5,NP,HL,5.5,PG,R,
NOAA,NOAA088,6/1/23,MQ,6,NP,HL,6,PG,R,
NOAA,NOAA088,6/1/23,MQ,6.5,NP,HL,6.5,NP,HL,
NOAA,NOAA088,6/1/23,MQ,7,NP,HL,7,NP,R,
NOAA,NOAA088,6/1/23,MQ,7.5,NP,HL,7.5,S,HL,
NOAA,NOAA088,6/1/23,MQ,8,NP,HL,8,NP,HL,
NOAA,NOAA088,6/1/23,MQ,8.5,NP,HL,8.5,NP,WL,
NOAA,NOAA088,6/1/23,MQ,9,NP,HL,9,PG,HL,
NOAA,NOAA088,6/1/23,MQ,9.5,NP,HL,9.5,NP,HL,
NOAA,NOAA088,6/1/23,MQ,10,NP,WL,10,NP,WL,
NOAA,NOAA088,6/1/23,MQ,10.5,NP,HL,10.5,NP,HL,
NOAA,NOAA088,6/1/23,MQ,11,S,HL,11,NP,HL,
NOAA,NOAA088,6/1/23,MQ,11.5,NP,HL,11.5,NP,HL,
NOAA,NOAA088,6/1/23,MQ,12,NP,WL,12,NP,HL,
NOAA,NOAA088,6/1/23,MQ,12.5,NP,HL,12.5,NP,HL,
NOAA,NOAA086,6/2/23,MQ,0.5,NP,HL,0.5,SU,HL,
NOAA,NOAA086,6/2/23,MQ,1,NP,HL,1,PF,HL,
NOAA,NOAA086,6/2/23,MQ,1.5,NP,HL,1.5,PF,HL,
NOAA,NOAA086,6/2/23,MQ,2,NP,R,2,PF,R,
NOAA,NOAA086,6/2/23,MQ,2.5,PF,HL,2.5,PF,R,
NOAA,NOAA086,6/2/23,MQ,3,NP,HL,3,PF,HL,
NOAA,NOAA086,6/2/23,MQ,3.5,NP,HL,3.5,SU,R,
NOAA,NOAA086,6/2/23,MQ,4,NP,HL,4,SU,HL,
NOAA,NOAA086,6/2/23,MQ,4.5,NP,R,4.5,SU,HL,
NOAA,NOAA086,6/2/23,MQ,5,T,HL,5,SU,R,
NOAA,NOAA086,6/2/23,MQ,5.5,T,HL,5.5,NP,R,
NOAA,NOAA086,6/2/23,MQ,6,T,HL,6,PG,R,
NOAA,NOAA086,6/2/23,MQ,6.5,SH,HL,6.5,PG,HL,
NOAA,NOAA086,6/2/23,MQ,7,SH,HL,7,PG,HL,
NOAA,NOAA086,6/2/23,MQ,7.5,SU,HL,7.5,PF,HL,
NOAA,NOAA086,6/2/23,MQ,8,SU,WL,8,SH,R,
NOAA,NOAA086,6/2/23,MQ,8.5,NP,WL,8.5,SH,R,
NOAA,NOAA086,6/2/23,MQ,9,NP,WL,9,PF,HL,
NOAA,NOAA086,6/2/23,MQ,9.5,SU,HL,9.5,PF,HL,
NOAA,NOAA086,6/2/23,MQ,10,SU,HL,10,PG,HL,
NOAA,NOAA086,6/2/23,MQ,10.5,SU,HL,10.5,NP,R,
NOAA,NOAA086,6/2/23,MQ,11,SU,HL,11,PF,HL,
NOAA,NOAA086,6/2/23,MQ,11.5,SU,HL,11.5,PG,R,
NOAA,NOAA086,6/2/23,MQ,12,NP,R,12,NP,S,
NOAA,NOAA086,6/2/23,MQ,12.5,PG,HL,12.5,NP,R,
DISES,DN013,6/24/23,"SG(LN,MA)",0.5,NP,B-PG,0.5,SH,B-SH,
DISES,DN013,6/24/23,"SG(LN,MA)",1,NP,R,1,NP,B-SH,
DISES,DN013,6/24/23,"SG(LN,MA)",1.5,NP,WL,1.5,NP,B-PG,
DISES,DN013,6/24/23,"SG(LN,MA)",2,NP,B-SH,2,SH,HL,
DISES,DN013,6/24/23,"SG(LN,MA)",2.5,NP,B-PG,2.5,SH,B-PG,
DISES,DN013,6/24/23,"SG(LN,MA)",3,NP,HL,3,SH,R,
DISES,DN013,6/24/23,"SG(LN,MA)",3.5,NP,B-SH,3.5,NP,B-SH,
DISES,DN013,6/24/23,"SG(LN,MA)",4,SH,WL,4,NP,B-SH,
DISES,DN013,6/24/23,"SG(LN,MA)",4.5,SH,R,4.5,SH,B-PF,
DISES,DN013,6/24/23,"SG(LN,MA)",5,NP,R,5,SH,B-SH,
DISES,DN013,6/24/23,"SG(LN,MA)",5.5,NP,S,5.5,NP,B-PF,
DISES,DN013,6/24/23,"SG(LN,MA)",6,NP,B-SH,6,T,B-SH,
DISES,DN013,6/24/23,"SG(LN,MA)",6.5,NP,B-SH,6.5,T,B-PG,
DISES,DN013,6/24/23,"SG(LN,MA)",7,SH,WL,7,T,R,
DISES,DN013,6/24/23,"SG(LN,MA)",7.5,NP,WL,7.5,NP,B-AG,
DISES,DN013,6/24/23,"SG(LN,MA)",8,NP,WL,8,NP,T,
DISES,DN013,6/24/23,"SG(LN,MA)",8.5,NP,B-PF,8.5,T,WL,
DISES,DN013,6/24/23,"SG(LN,MA)",9,NP,B-PG,9,T,WL,
DISES,DN013,6/24/23,"SG(LN,MA)",9.5,NP,HL,9.5,NP,BR,
DISES,DN013,6/24/23,"SG(LN,MA)",10,NP,B-PG,10,T,B-PG,
DISES,DN013,6/24/23,"SG(LN,MA)",10.5,SH,B-PG,10.5,T,WL,
DISES,DN013,6/24/23,"SG(LN,MA)",11,NP,B-SH,11,T,WL,
DISES,DN013,6/24/23,"SG(LN,MA)",11.5,T,WL,11.5,NP,B-PG,
DISES,DN013,6/24/23,"SG(LN,MA)",12,T,WL,12,NP,B-PG,
DISES,DN013,6/24/23,"SG(LN,MA)",12.5,NP,B-PF,12.5,NP,B-PG,
DISES,DN057,6/24/23,"SG(LN,MA)",0.5,NP,B-PG,0.5,NP,B-PG,
DISES,DN057,6/24/23,"SG(LN,MA)",1,NP,B-PG,1,NP,HL,
DISES,DN057,6/24/23,"SG(LN,MA)",1.5,NP,R,1.5,NP,B-PG,
DISES,DN057,6/24/23,"SG(LN,MA)",2,NP,B-PG,2,NP,WL,
DISES,DN057,6/24/23,"SG(LN,MA)",2.5,NP,R,2.5,NP,B-PG,
DISES,DN057,6/24/23,"SG(LN,MA)",3,NP,B-PG,3,NP,B-PG,
DISES,DN057,6/24/23,"SG(LN,MA)",3.5,NP,R,3.5,NP,B-SH,
DISES,DN057,6/24/23,"SG(LN,MA)",4,NP,HL,4,NP,B-PG,
DISES,DN057,6/24/23,"SG(LN,MA)",4.5,NP,R,4.5,NP,WL,
